60	0	3	2	531	
60	0	19	1	584	
60	0	1	1	849	
60	1	84	0	362	
60	0	69	0	468	
60	0	69	0	599	
60	0	8	0	574	
60	0	60	0	327	
60	0	4	0	440	
60	1	35	1	587	
60	0	16	0	418	
60	0	44	0	308	
60	0	24	1	699	
60	0	47	0	421	
60	1	32	0	586	
60	0	12	0	684	
60	0	0	1	927	
60	0	31	0	535	
60	0	13	1	733	
60	0	3	2	586	
60	0	0	1	700	
60	0	60	0	342	
60	0	4	3	662	
60	0	54	0	392	
60	0	34	0	435	
60	0	2	1	661	
60	0	18	0	319	
60	0	36	0	400	
60	0	35	1	645	
60	0	30	0	617	
60	0	26	0	484	
60	0	4	0	390	
60	0	13	0	381	
60	0	51	0	561	
60	0	14	0	212	
60	0	18	0	408	
60	0	10	1	611	
60	0	14	0	438	
60	0	47	0	316	
60	0	9	0	503	
60	0	18	1	444	
60	0	0	0	926	
60	0	31	0	180	
60	0	0	0	741	
60	0	2	1	599	
60	0	43	0	481	
60	0	43	1	342	
60	0	22	2	678	
60	0	16	0	322	
60	0	62	0	320	
60	0	7	2	469	
60	0	19	1	777	
60	0	11	0	559	
60	0	58	0	598	
60	0	46	0	324	
60	0	1	1	1047	
60	0	44	0	408	
60	0	2	3	790	
60	0	18	1	928	
60	0	4	0	506	
60	0	38	1	334	
60	0	74	0	183	
60	0	14	0	376	
60	0	11	1	775	
60	0	0	0	501	
60	0	47	0	584	
60	0	0	0	999	
60	0	0	0	486	
60	0	2	2	873	
60	0	19	1	268	
60	0	8	0	547	
60	0	50	0	187	
60	0	30	0	188	
60	0	12	1	376	
60	0	40	0	535	
60	0	27	1	516	
60	0	55	1	885	
60	0	13	0	568	
60	0	9	0	564	
60	0	48	0	365	
60	0	14	2	574	
60	0	38	1	255	
60	0	0	0	632	
60	0	1	2	432	
60	0	7	1	420	
60	0	22	0	545	
60	0	34	0	211	
60	0	20	0	629	
60	0	18	2	312	
60	0	14	1	556	
60	0	57	0	532	
60	0	1	2	815	
60	0	4	3	456	
60	0	33	0	298	
60	0	21	0	773	
60	0	26	1	602	
60	0	8	0	608	
60	0	40	0	466	
60	0	8	1	671	
60	0	0	1	602	
60	0	33	0	716	
60	0	32	0	709	
60	0	64	2	390	
60	0	2	1	439	
60	0	27	0	612	
60	0	78	0	494	
60	0	5	0	989	
60	0	29	0	143	
60	0	11	1	650	
60	0	24	0	342	
60	0	42	0	638	
60	0	10	0	353	
60	0	12	1	877	
60	0	30	0	375	
60	0	9	0	704	
60	0	49	1	333	
60	0	29	0	695	
60	0	22	1	443	
60	0	20	0	558	
60	0	55	0	747	
60	0	16	0	544	
60	0	0	0	515	
60	0	2	0	941	
60	0	9	0	306	
60	0	75	0	253	
60	0	105	0	511	
60	1	38	0	453	
60	0	7	3	646	
60	0	58	0	511	
60	0	32	0	567	
60	0	0	1	1131	
60	0	72	0	156	
60	0	3	0	599	
60	0	31	1	555	
60	1	0	1	627	
60	0	5	2	797	
60	2	146	0	239	
60	0	17	1	342	
60	0	8	2	609	
60	0	20	1	185	
60	0	15	1	798	
60	0	0	2	707	
60	0	19	2	407	
60	0	43	0	369	
60	0	18	1	653	
60	0	86	0	555	
60	0	4	0	443	
60	0	0	2	535	
60	0	41	0	131	
60	0	53	0	223	
60	0	8	1	619	
60	0	16	1	275	
60	0	0	2	758	
60	0	38	0	139	
60	0	85	0	266	
60	0	19	0	711	
60	0	2	2	732	
60	0	0	1	474	
60	0	23	0	212	
60	0	27	1	742	
60	0	42	2	411	
60	0	37	0	639	
60	0	7	1	679	
60	0	27	1	454	
60	0	50	1	371	
60	0	27	0	511	
60	1	7	0	807	
60	0	11	1	487	
60	0	18	1	599	
60	0	25	0	348	
60	0	41	0	392	
60	1	78	0	210	
60	1	2	0	758	
60	0	16	0	475	
60	0	34	1	410	
60	0	8	1	702	
60	0	37	1	655	
60	0	0	2	1004	
60	0	53	1	353	
60	1	40	0	357	
60	0	15	1	344	
60	0	12	1	1020	
60	0	20	1	353	
60	0	12	3	497	
60	0	52	1	285	
60	0	19	0	474	
60	0	3	1	696	
60	0	4	1	463	
60	0	23	0	389	
60	0	16	0	327	
60	0	19	0	340	
60	0	43	1	593	
60	0	20	0	590	
60	0	42	0	400	
60	0	17	1	820	
60	0	11	0	830	
60	0	2	1	849	
60	0	38	1	656	
60	0	27	0	471	
60	0	7	0	577	
60	0	14	1	543	
60	0	61	0	290	
60	0	15	0	545	
60	0	112	0	405	
60	0	24	1	465	
60	0	110	0	240	
60	0	77	1	293	
60	0	3	1	630	
60	0	48	0	116	
60	0	36	0	703	
60	0	0	1	923	
60	0	21	2	757	
60	0	0	0	547	
60	0	1	1	625	
60	0	24	1	357	
60	0	3	1	898	
60	0	2	0	911	
60	0	76	1	157	
60	0	32	0	454	
60	0	37	1	509	
60	0	56	0	561	
60	0	37	1	690	
60	0	0	2	606	
60	0	11	1	660	
60	0	58	0	402	
60	0	37	0	753	
60	0	52	0	345	
60	0	29	0	815	
60	0	34	0	215	
60	0	17	1	796	
60	0	36	0	571	
60	0	0	2	548	
60	0	19	1	713	
60	0	18	1	293	
60	0	9	1	306	
60	0	76	0	241	
60	0	0	1	794	
60	0	89	0	511	
60	0	49	0	247	
60	0	13	0	357	
60	0	55	1	558	
60	0	20	0	362	
60	0	9	0	407	
60	0	9	1	657	
60	0	4	0	533	
60	0	2	1	628	
60	0	28	0	405	
60	0	71	0	562	
60	0	55	1	134	
60	0	10	1	860	
60	0	0	0	905	
60	0	52	1	170	
