300	0	438	0	46	
300	0	432	0	101	
300	0	346	0	5	
300	0	306	0	16	
300	1	511	0	25	
300	0	335	0	28	
300	0	292	0	27	
300	0	389	0	18	
300	0	587	0	6	
300	0	453	0	4	
300	0	456	0	43	
300	0	376	0	16	
300	1	336	0	32	
300	1	613	0	166	
300	0	680	0	97	
300	0	320	0	38	
300	2	328	0	295	
300	0	430	0	52	
300	1	279	0	174	
300	0	385	0	35	
300	0	357	0	68	
300	1	338	0	59	
300	0	459	0	58	
300	1	419	0	83	
300	1	453	0	39	
300	0	418	0	25	
300	0	466	0	7	
300	0	566	0	5	
300	1	425	0	78	
300	2	484	0	32	
300	0	436	0	4	
300	0	371	0	52	
300	0	245	0	70	
300	0	487	0	72	
300	1	447	0	76	
300	1	494	0	78	
300	2	509	0	29	
300	3	395	0	6	
300	1	284	0	93	
300	2	447	0	49	
300	0	484	0	21	
300	0	404	0	70	
300	0	353	0	0	
300	0	288	0	24	
300	0	448	0	0	
300	1	513	0	18	
300	1	426	1	30	
300	2	322	0	51	
300	1	258	0	13	
300	0	363	0	72	
300	1	348	0	133	
300	0	268	0	22	
300	1	301	0	59	
300	2	451	0	37	
300	0	485	0	169	
300	0	276	0	48	
300	0	456	0	8	
300	1	449	0	20	
300	0	371	0	24	
300	1	475	0	106	
300	0	361	0	15	
300	1	381	0	135	
300	0	393	0	1	
300	0	330	0	165	
300	0	341	0	52	
300	0	464	0	20	
300	0	460	0	143	
300	1	292	0	17	
300	0	448	0	13	
300	0	457	0	58	
300	1	325	1	78	
300	1	333	0	27	
300	1	332	0	147	
300	0	418	0	7	
300	0	652	0	83	
300	1	319	0	9	
300	2	457	0	93	
300	1	527	0	16	
300	0	452	0	5	
300	1	273	0	5	
300	0	374	0	45	
300	2	564	0	59	
300	0	509	0	39	
300	0	478	0	86	
300	0	352	0	110	
300	0	338	1	53	
300	0	346	0	71	
300	0	273	0	75	
300	0	391	0	145	
300	1	351	0	51	
300	0	630	0	0	
300	0	396	0	4	
